"MEDIA TREND REPORT","","","Geography :: Worldwide","","","","","","My Metrix"
"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","Location :: All Locations","","","","","","(c)2010 comScore, Inc"
"","","","Time Period :: October 2008 - December 2009","","","","","",""
"","","","Target :: Total Audience","","","","","",""
"","","","Media :: 114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","","","",""
"","","","Measures :: Total Unique Visitors (000)","","","","","",""
"","","","Date :: 1/22/2010","","","","","",""

"","","","Oct-2008","Nov-2008","Dec-2008","Jan-2009","Feb-2009","Mar-2009","Apr-2009","May-2009","Jun-2009","Jul-2009","Aug-2009","Sep-2009","Oct-2009","Nov-2009","Dec-2009",
"259","[P]","    Fotovista Group","9737.5483355341","10777.1682856444","12730.320160554","12007.1948025721","11788.4035016522","12187.1731394608","11643.1056299271","9777.82449735514","9824.70079422355","12010.1107306816","11986.6968587742","12983.3679215917","11535.4883139582","13272.579349738","15789.593468477",
"260","[P]","    MOZOOK.COM","4716.2656159969","6328.897066366","6381.1524724009","2372.618961533","9865.32890175499","9990.98090170708","9961.44916612593","8189.03258995018","7750.53688592105","8407.59888947932","8453.25290513966","7945.27754809082","9395.71666457502","14825.94215904","15730.471368764",
"261","[P]","    Vocento","9481.9802152551","10014.9376891309","10986.0863843467","11004.313409086","10646.6494469186","12003.3150166739","11899.7423447369","12463.7154934708","11939.2834729621","13328.6535589369","14474.7422696162","14918.5172087365","15424.8651086677","14805.058878212","15727.210749203",
"262","[P]","    SouFun.com Limited","13373.3947779175","13621.3145173716","13048.0904372448","10033.5140137151","13055.7919389505","12624.3795555354","11970.3562767729","11039.3073517173","12172.615042339","15037.3615061022","20059.2257110718","22593.3001692816","19322.4030832565","17074.501477985","15683.471478812",
"263","[P]","    Nintendo Co.","11253.2517530172","12394.0603396184","14964.5929521228","11183.4052040664","9881.34401676676","11552.7338195289","10956.127208413","11160.6862421115","11449.0516305906","11332.8135370068","11371.6337348623","11165.408341617","10833.8381839326","12396.874117653","15678.156673422",
"264","[P]","    MULTIPLY.COM","17662.2008210728","17359.916314185","16277.9380112612","16729.8432787902","16988.5917588131","17688.204810047","17130.5770463062","16575.4732699929","14976.2200749182","15156.4205650553","15524.1454849427","15544.9155952559","15792.2135605137","14927.180665527","15638.273498016",
"265","[P]","    HEXUN.COM","22863.6528993092","20153.1792221735","21561.9741420198","14999.1859017574","18182.8882456919","19200.6445951634","15288.9128134548","15467.0253923241","18436.0167931705","17123.8304107144","19433.5101212315","17784.5556908402","17176.2627190742","18009.268134082","15636.127174413",
"266","[P]","    News International","14792.0804451386","14441.1951672934","14866.5739047297","17076.4033681139","20094.1198949676","17611.0649367826","16923.5110179453","17120.4313680257","17059.4301250744","18073.1884052033","17391.0843821295","16209.3076153377","16453.2396892394","15520.390560716","15622.154085296",
"267","[P]","    ARTISTdirect Network","40922.5645110037","37721.1412092117","36834.2415009434","34751.5375777674","35311.1417893355","36485.1222779873","37464.5243617534","30942.1830896878","27599.3204464242","28449.5994540676","27288.5875914811","22287.2126094867","23670.2540876114","20333.970958055","15603.077213614",
"268","[P]","    Groupe Spir Communication","11735.6932072854","11323.0616735617","11292.8856064279","11801.9092285968","12669.2279410942","14935.9909435117","15051.8959103254","14410.6727456202","13921.538127234","14748.4095226348","15390.3267760975","16594.3112987591","16130.6081402035","15693.219602143","15598.79125223",
"269","[P]","    LeGuide.com Sites","10568.9280664133","11375.4334324598","11813.7193853996","12534.8928861825","12067.6937144894","13420.5951854912","12495.574658367","12211.8689665021","10854.2520388118","11522.6680010741","11801.7230561531","12616.104360406","13830.8039536831","14775.552643879","15587.187763637",
"270","[P]","    Meredith Women's Network","10252.4310556631","10120.3075516099","10850.098412355","9109.3657637755","7465.83686045915","8857.97451567444","9271.86177591356","11416.5680461628","8925.47017017","8595.73226193744","10331.78713112","13260.3865156109","14660.6451067131","15557.825605098","15503.563765598",
"271","[P]","    BITCOMET.COM","15270.7382041597","14740.7243326602","15794.5115116765","15699.2541465078","15740.0137139669","16414.1883995682","16349.5682633368","15682.4634558512","16174.0878316422","16408.398053921","16555.1890638048","14984.28799006","15896.3466578433","15551.856972523","15481.274271892",
"272","[P]","    Macy's Inc.","10090.5090149301","13825.3406584098","16091.129825373","11197.7636560099","9451.86025421244","9511.08459798832","9912.03904062458","9795.62645916129","8693.90264401085","8621.79664458112","8811.14582611721","9526.5851339755","9744.78288213477","13062.770865894","15445.279229375",
"273","[P]","    Orbitz Worldwide","21752.3395502669","20985.4667806046","19535.5785028344","24113.73161438","21903.9909321836","21791.0437225633","19661.9955696074","17097.3110281277","17833.0830405446","18896.9296874285","17018.1857019752","16363.6921590725","16360.1305919982","16131.787374599","15401.29171274",
"274","[P]","    51.COM","22785.1089969306","19413.62987964","18394.8568010418","13987.3626361046","13543.9951412191","12471.8508289818","11258.3164794781","10671.4003128438","14861.7885884268","17109.9306684511","17571.7693517993","17409.572164422","23727.2572193739","15193.513786151","15381.221778722",
"275","[P]","    OVERSTOCK.COM","10910.0610587379","13816.3847156447","16709.9532089533","12805.1186565663","11003.1667478161","10935.8555565669","10715.8602824733","10431.9181625526","9216.7173889036","9838.8261224106","10397.6972725129","10473.4838146086","10933.7636916679","12925.328236013","15317.596454483",
"276","[P]","    SkyCN","24224.7727563609","22437.49309712","22729.2312727543","19925.4991272171","21882.0264071907","21290.4342560177","18263.913154538","17165.6427893939","19503.6403559107","25365.7288485917","22014.9958524618","18963.6584921952","20796.5419990014","18103.611199075","15214.659169938",
"277","[P]","    VistaPrint Sites","10126.5912780511","10294.2453411253","11362.37786471","10723.7496116677","10755.9910200831","12170.2147062298","13072.1190562851","12687.5523928984","12095.4637716401","11576.3261732951","12323.6056420721","12542.2238289802","13308.8109273128","14413.292570418","15207.059810359",
"278","[P]","    Y8.COM","9032.3501479185","9354.0050463402","10173.3349849209","10631.5135399419","11871.5454944323","12869.2592555002","12873.0155849637","12886.2986191272","13069.1774852665","13411.8217075508","13272.0592305866","11979.2944200603","13372.5452593839","13684.261861088","15167.472299681",
"279","[P]","    JMnet (JoongAng Media Network)","6518.0375903828","6038.3757082477","6497.952773955","11898.2854028718","12486.8315578471","13366.7432097574","12077.1651212185","12527.2577909698","13600.0789881848","12464.0900282355","14836.1133874443","14543.1533751532","15209.9692349633","15870.706194422","15094.724066125",
"280","[P]","    Telecom Italia","14661.7718390841","14521.0794298417","15307.9007812997","15163.0267884207","16101.4540109433","17333.0902392273","16477.7104918371","16105.5751829882","14799.7436694357","16300.9735653041","16273.7565574993","15787.8411133457","14945.005546128","16394.158611727","14996.63242751",
"281","[P]","    Canon Inc.","6803.6035449438","6824.6618593794","10628.4797086026","6455.5696548853","5114.71173873199","6649.54418734508","7734.441013898","7196.5110376379","8430.8514824955","6428.17936978636","6405.65179865999","8537.59344970822","8552.00783096279","10904.24831366","14948.091174418",
"282","[P]","    TORRENTREACTOR.NET","8258.7031773685","7980.0038641742","11240.8670940399","13267.3436893435","13282.788465189","14521.455948636","14228.9781504814","16055.8897317531","17158.986350271","18872.7978831559","20012.870460756","20751.2427337783","21365.7263520493","20168.359566383","14907.686427361",
"283","[P]","    AVAST.COM","5837.8434396533","5226.6523811892","5085.9994597881","6735.2255728365","10259.758237301","14147.2801651127","16318.4226853216","13925.8813897686","14639.6408256823","15488.5973558206","16724.5896245675","13974.1059389647","13819.5436183177","16716.513601129","14811.374619684",
"284","[P]","    CafeMom Network","N/A","6592.7827440684","6645.3823228768","6835.9921130204","6567.62664742407","7346.49659569452","7085.51550238114","7140.3574007489","6948.427511185","7554.72816565076","10091.9315949614","9991.61085175921","9618.6089544096","11781.408134231","14771.108284545",
"285","[P]","    Citysearch","14194.3347452028","13848.5624550147","14187.8044300762","15167.1086345009","13160.0489315731","13440.6788736228","12673.1415614237","14659.9224988529","13897.6011937684","15060.6757778861","15664.1807842897","15026.646808686","14182.1200089965","13957.088006572","14750.925738688",
"286","[P]","    Batanga","19818.5618302996","25268.3534426264","27650.3463579539","24779.0181856462","12330.9884759019","15869.6247972956","15261.1415595945","15554.1021252698","14932.4101591925","14554.2486043744","14667.8014553858","14513.4143802236","14400.1819707693","13578.063804439","14701.30008633",
"287","[P]","    QIANQIAN.COM","8994.5308615388","12628.263517875","14272.5206759864","12551.8202647216","15151.5770105439","19714.669560242","18596.8626884252","15198.1920330886","18204.9485091306","21978.8271497204","22083.4576731107","14567.6716380409","16609.8802953204","16825.364913732","14686.715252005",
"288","[P]","    Sprint Nextel Corporation","10795.9358436834","12483.1301035863","14566.008318861","11275.4788961284","12261.0298296823","12196.9787493056","10760.0500905688","11657.3303370002","12068.5291119247","11516.0961876994","12430.0377099335","13679.2824261474","10984.1440585537","13156.172617508","14589.475807755",
"289","[P]","    NextRadio TV","11306.2726483044","11842.6777620394","12702.6942317881","11662.9467586893","13118.1344039477","14169.2790614094","13694.5341119182","14009.015875263","13381.5779169041","13296.4626639122","13557.1663473957","14050.3631223014","13468.2754815479","14299.993782046","14550.481908829",
"290","[P]","    GameStop","7322.9269123368","8743.096871577","11684.8063302909","7569.4738947668","6323.10806952517","6487.56297294572","6775.79666608691","6811.56614628052","7560.01692467755","8307.19090828508","7941.87171386702","8081.6218866295","8328.32900603448","14200.710565188","14542.319332826",
"291","[P]","    Acer Inc.","8058.1887527945","9313.3663317288","8678.4018074482","8646.4137079842","8220.62532088576","9212.26667364244","11763.6501543814","11440.6492906076","13237.2404580552","14044.6453750397","13751.7519505063","13773.3020208305","14185.9909721967","14227.993677885","14389.011079593",
"292","[P]","    Travian Games","16239.4895693716","18219.1344059512","22321.6153008856","21763.4457516082","37042.6839992207","33389.1839708182","29327.9022834341","27433.0190786694","19124.9541953921","18517.0543770648","17071.0538274585","15121.4140126743","14326.2914853071","13998.098176472","14367.837593508",
"293","[P]","    MIXI, Inc.","13504.0012624727","12941.029720552","12946.5351409192","12563.0991880204","11754.0692936376","12739.2339611224","12483.8954741356","12341.8741698576","13740.77077162","12053.3896351307","12287.508579943","12951.4479725494","14046.9761740451","14084.733122458","14310.889157079",
"294","[P]","    Procter & Gamble","14944.4527874489","16855.3075072202","13862.4131905665","11575.3817041129","11512.8493695727","12341.3155906603","11584.0238449131","11075.4383144848","10718.6676266548","14086.9466284853","15005.8185236058","14483.283479342","14197.7401092064","14032.150190281","14298.648436827",
"295","[P]","    Dogan Online","8222.475725346","7894.432538696","7580.9639439517","7359.0434062749","11121.7125566931","11550.9961190687","12054.9391351725","11751.2184644823","11822.0447546306","11652.0272504232","12639.0164899027","12504.8522073279","13020.8795827491","13127.959332999","14295.031716435",
"296","[P]","    Ford Motor Company","14541.8591769427","12620.9584731726","13599.2970846494","12047.4808941253","13803.8688208762","14914.0346622512","14428.769954962","13864.9886151523","13655.4321758611","14455.8541920322","15678.5766359533","12714.5040390695","13180.9247842994","13910.221468194","14194.321804052",
"297","[P]","    NASZA-KLASA.PL","14499.4858184924","14081.4966110721","13438.9019364944","12749.0844969651","11750.085212121","11792.7020390713","11914.7134982015","11424.8467059856","11822.3048060004","11366.4532626294","14570.516478605","14327.6718638602","14400.491136496","14174.321324552","14171.412492678",
"298","[P]","    Rediff.com India Ltd","12327.3991726355","12693.1538263271","12350.6305679921","12592.6497826959","12176.013961183","12916.8869909754","12689.3770627584","12602.3347874228","13540.91883537","12806.9696872388","12651.1485127531","13683.2143413474","13939.1850557961","13508.711950503","14144.438354998",
"299","[P]","    Corel Corporation","10409.4801230524","10394.7765947883","10817.4250427321","11830.0657531102","11850.2149517924","13519.2652693598","12463.4978388307","12347.9863246591","11359.1415144777","12690.3006448779","12525.8580922612","13333.4473106361","13588.2188582394","14172.371026215","14139.879079198",
"300","[P]","    FedEx","11861.147801746","10918.0662714573","14833.1231448349","11437.1767773468","10870.5820451424","10918.5879584064","11250.6102598634","10535.4966407318","10338.8434796351","10383.0632521083","9787.16953900429","9777.31522178608","9825.6894112307","10591.799301803","14106.747218314",
